Symbol,Name,Exchange,Sector,Sector Name,S&P 500,Industry
NBTB,"NBT Bancorp, Inc.",NASD,XLF,,False,Banks
NBTX,Nanobiotix S.A.,NASD,XLV,,False,Pharmaceuticals
NBY,"NovaBay Pharmaceuticals, Inc.",AMEX,XLV,,False,Biotechnology
NC,"NACCO Industries, Inc.",NYSE,XLI,,False,Heavy Construction
NCLH,Norwegian Cruise Line Holdings Ltd.,NYSE,XLY,,True,Restaurants & Bars
NCMGY,Newcrest Mining Ltd.,OTCM,XLB,,False,Nonferrous Metals
NCMI,National CineMedia Inc.,NASD,XLC,,False,Internet
NCNA,Nucana Plc,NASD,XLV,,False,Biotechnology
NCNO,Ncino Inc.,NASD,XLK,,False,Software
NCPCF,Nickel Creek Platinum Corp.,OTCM,XLB,,False,Specialty Chemicals
NCPL,Netcapital Inc.,NASD,XLF,,False,Investment Services
NCR,NCR Corp.,NYSE,XLK,,False,Telecom Equipment
NCRA,"Nocera, Inc.",NASD,XLI,,False,Industrial Machinery
NCSM,"NCS Multistage Holdings, Inc.",NASD,XLE,,False,Exploration & Production
NCTY,The9 Ltd.,NASD,XLY,,False,Specialty Retailers
NDAQ,Nasdaq OMX Group Inc.,NASD,XLF,,True,Specialty Finance
NDEKY,Nitto Denko Corp.,OTCM,XLB,,False,Gold Mining
NDEV,Novus Acquisition & Development Corp.,OTCM,XLF,,False,Asset Managers
NDLS,Noodles & Company,NASD,XLY,,False,Automobiles
NDRA,ENDRA Life Sciences Inc.,NASD,XLV,,False,Biotechnology
NDSN,Nordson Corp.,NASD,XLI,,True,Industrial Machinery
NE,Noble Corp.,NYSE,XLE,,False,Oil Equipment & Services
NEA,Nuveen AMT-Free Quality Municipal Income Fund,NYSE,XLF,,False,Asset Managers
NECB,NorthEast Community Bancorp Inc.,NASD,XLF,,False,Banks
NEE,NextEra Energy Inc.,NYSE,XLU,,True,Multiutilities
NEGG,"Newegg Commerce, Inc.",NASD,XLY,,False,Toys
NEM,Newmont Corporation,NYSE,XLB,,True,Specialty Chemicals
NEO,"NeoGenomics, Inc.",NASD,XLV,,False,Medical Supplies
NEOG,Neogen Corp.,NASD,XLV,,False,Medical Equipment
NEON,Neonode Inc,NASD,XLK,,False,Renewable Energy Equipment
NEP,"NextEra Energy Partners, LP",NYSE,XLU,,False,Gas Distribution
NEPH,Nephros Inc.,NASD,XLV,,False,Health Care Providers
NEPT,Neptune Technologies & BioResources Inc.,NASD,XLV,,False,Pharmaceuticals
NERV,"Minerva Neurosciences, Inc.",NASD,XLV,,False,Pharmaceuticals
NESR,National Energy Services Reunited Corp.,OTCM,XLE,,False,Oil Equipment & Services
NET,Cloudflare Inc.,NYSE,XLK,,False,Software
NETI,Eneti Inc.,NYSE,XLI,,False,Marine Transportation
NEU,NewMarket Corp.,NYSE,XLB,,False,General Mining
NEWH,NewHydrogen Inc.,OTCM,XLK,,False,Telecom Equipment
NEWP,New Pacific Metals Corp.,AMEX,XLB,,False,General Mining
NEWR,"New Relic, Inc.",NYSE,XLK,,False,Software
NEWT,"Newtek Capital, Inc.",NASD,XLF,,False,Consumer Finance
NEX,NexTier Oilfield Solutions Inc,NYSE,XLE,,False,Integrated Oil & Gas
NEXA,Nexa Resources S.A.,NYSE,XLB,,False,Gold Mining
NEXI,Neximmune Inc.,NASD,XLV,,False,Biotechnology
NEXT,NextDecade Corp.,NASD,XLE,,False,Integrated Oil & Gas
NFBK,"Northfield Bancorp, Inc.",NASD,XLF,,False,Banks
NFE,New Fortress Energy LLC,NASD,XLU,,False,Gas Distribution
NFG,National Fuel Gas Co.,NYSE,XLU,,False,Multiutilities
NFGFF,New Found Gold Corp.,AMEX,XLB,,False,Gold Mining
NFLX,"Netflix, Inc.",NASD,XLC,,True,Entertainment
NFTG,NFT Gaming Company Inc.,NASD,XLC,,False,Entertainment
NG,NovaGold Resources Inc,AMEX,XLB,,False,Gold Mining
NGD,New Gold Inc.,AMEX,XLB,,False,General Mining
NGG,National Grid Group,NYSE,XLU,,False,Gas Distribution
NGL,NGL Energy Partners LP,NYSE,XLE,,False,Oil Equipment & Services
NGLOY,Anglo American plc,OTCM,XLB,,False,Specialty Chemicals
NGM,"NGM Biopharmaceuticals, Inc.",NASD,XLV,,False,Biotechnology
NGMS,NeoGames SA,NASD,XLC,,False,Internet
NGS,"Natural Gas Services Group, Inc.",NYSE,XLE,,False,Oil Equipment & Services
NGVC,Natural Grocers by Vitamin Cottage Co.,NYSE,XLP,,False,Food Retailers
NGVT,Ingevity Corp.,NYSE,XLB,,False,Aluminum
NHC,National HealthCare Corp.,AMEX,XLV,,False,Medical Equipment
NHI,"National Health Invs, Inc.",NYSE,XLRE,,False,Mortgage REITs
NHIQ,"NantHealth, Inc.",OTCM,XLK,,False,Software
NHTC,Natural Health Trends Corp.,NASD,XLP,,False,Food Products
NHWK,"NightHawk Biosciences, Inc.",AMEX,XLV,,False,Biotechnology
NHYDY,Norsk Hydro AS,OTCM,XLB,,False,Specialty Chemicals
NI,"Nisource, Inc.",NYSE,XLU,,True,Multiutilities
NIC,Nicolet Bankshares Inc.,NYSE,XLF,,False,Banks
NICE,NICE Ltd.,NASD,XLK,,False,Electrical Components
NICK,"Nicholas Financial, Inc.",NASD,XLF,,False,Asset Managers
NIMC,Nisource Inc.,NYSE,XLU,,False,Gas Distribution
NINE,Nine Energy Service Inc,NYSE,XLE,,False,Exploration & Production
NIO,NIO Inc.,NYSE,XLY,,False,Automobiles
NIR,Near Intelligence Inc.,NASD,XLK,,False,Software
NISN,"NiSun International Enterprise Development Group Co., Ltd.",NASD,XLI,,False,Industrial Machinery
NIU,NIU Technologies,NASD,XLY,,False,Footwear
NJDCY,Nidec Corp.,OTCM,XLK,,False,Computer Hardware
NJR,New Jersey Resources Corp.,NYSE,XLU,,False,Conventional Electricity
NKE,Nike Inc.,NYSE,XLY,,True,Automobiles
NKLA,Nikola Corporation,NASD,XLY,,False,Recreational Products
NKSH,"National Bankshares, Inc.",NASD,XLF,,False,Banks
NKTR,Nektar Therapeutics,NASD,XLV,,False,Biotechnology
NKTX,Nkarta Inc.,NASD,XLV,,False,Biotechnology
NL,"NLIndustries, Inc.",NYSE,XLB,,False,General Mining
NLS,"Nautilus Group, Inc.",NYSE,XLY,,False,Durable Household Products
NLSP,NLS Pharmaceutics Ltd.,NASD,XLV,,False,Biotechnology
NLST,Netlist Inc.,OTCM,XLK,,False,Electronic Equipment
NLTX,Neoleukin Therapeutics Inc.,NASD,XLV,,False,Pharmaceuticals
NLY,"Annaly Capital Management, Inc.",NYSE,XLRE,,False,Diversified REITs
NLY/PF,Annaly Capital Management Inc.,NYSE,XLRE,,False,Real Estate Services
NM,"Navios Maritime Holdings, Inc.",NYSE,XLI,,False,Marine Transportation
NMFC,New Mountain Finance Corp.,NYSE,XLF,,False,Mortgage Finance
NMG,Nouveau Monde Graphite Inc.,NYSE,XLB,,False,General Mining
NMIH,"NMI Holdings, Inc.",NASD,XLF,,False,Investment Services
NMM,Navios Maritime Partners L.P.,NYSE,XLI,,False,Railroad
NMR,"Nomura Holdings, Inc.",NYSE,XLF,,False,Consumer Finance
NMRD,Nemaura Medical Inc.,NASD,XLV,,False,Medical Equipment
NMRK,"Newmark Group, Inc.",NASD,XLRE,,False,Retail REITs
NMTRQ,"9 Meters Biopharma, Inc.",OTCM,XLV,,False,Biotechnology
NN,NextNav Inc.,NASD,XLC,,False,Entertainment
NNBR,"NN, Inc.",NASD,XLI,,False,Heavy Construction
NNDM,Nano Dimension Ltd.,NASD,XLK,,False,Computer Services
NNI,Nelnet Inc.,NYSE,XLF,,False,Asset Managers
NNN,National Retail Properties Inc.,NYSE,XLRE,,False,Diversified REITs
NNOX,Nano X Imaging Ltd.,NASD,XLV,,False,Health Care Providers
NNVC,"NanoViricides, Inc.",AMEX,XLV,,False,Pharmaceuticals
NOA,North American Construction Group Ltd.,NYSE,XLI,,False,Defense
NOAH,Noah Holdings Ltd.,NYSE,XLF,,False,Property-Casualty Insurance
NOC,Northrop Grumman Corp.,NYSE,XLI,,True,Industrial Machinery
NODK,"NI Holdings, Inc.",NASD,XLF,,False,Specialty Finance
NOG,"Northern Oil and Gas, Inc.",NYSE,XLE,,False,Oil Equipment & Services
NOGN,"Nogin, Inc.",NASD,XLK,,False,Telecom Equipment
NOK,Nokia Corp.,NYSE,XLK,,False,Renewable Energy Equipment
NOMD,Nomad Foods Limited,NYSE,XLP,,False,Food Products
NOTE,FiscalNote Holdings Inc.,NYSE,XLK,,False,Software
NOTV,"Inotiv, Inc.",NASD,XLV,,False,Medical Equipment
NOV,NOV Inc,NYSE,XLE,,False,Oil Equipment & Services
NOVA,Sunnova Energy International Inc.,NYSE,XLK,,False,Electronic Equipment
NOVNQ,"Novan, Inc.",OTCM,XLV,,False,Pharmaceuticals
NOVT,Novanta Inc.,NASD,XLK,,False,Computer Hardware
NOW,"ServiceNow, Inc.",NYSE,XLK,,True,Software
NPCE,NeuroPace Inc.,NASD,XLV,,False,Medical Supplies
NPK,National Presto Inds Inc.,NYSE,XLY,,False,Automobiles
NPO,"EnPro Industries, Inc.",NYSE,XLI,,False,Business Support Services
NPSNY,Naspers Ltd.,OTCM,XLC,,False,Internet
NR,"Newpark Resources, Inc.",NYSE,XLE,,False,Coal
NRBO,NeuroBo Pharmaceuticals Inc,NASD,XLV,,False,Biotechnology
NRC,National Research Corp.,NASD,XLI,,False,Business Support Services
NRDS,Nerdwallet Inc.,NASD,XLK,,False,Software
NREF,NexPoint Real Estate Finance Inc.,NYSE,XLRE,,False,Specialty REITs
NRG,NRG Energy Inc.,NYSE,XLU,,True,Multiutilities
NRGV,"Energy Vault Holdings, Inc.",NYSE,XLU,,False,Conventional Electricity
NRIM,Northrim Bank,NASD,XLF,,False,Banks
NRIX,Nurix Therapeutics Inc.,NASD,XLV,,False,Biotechnology
NRP,Natural Resource Partners L.P.,NYSE,XLE,,False,Exploration & Production
NRSN,NeuroSense Therapeutics Ltd.,NASD,XLV,,False,Biotechnology
NRT,North European Oil Rty Tr,NYSE,XLE,,False,Pipelines
NRXP,"NRX Pharmaceuticals, Inc.",NASD,XLV,,False,Biotechnology
NS,NuStar Energy LP,NYSE,XLE,,False,Pipelines
NSA,National Storage Affiliates Trust,NYSE,XLRE,,False,Retail REITs
NSANY,"Nissan Motor Co., Ltd.",OTCM,XLY,,False,Business Training Agencies
NSC,Norfolk Southern Corp.,NYSE,XLI,,True,Marine Transportation
NSGP,NewStream Energy Technologies Group Inc.,OTCM,XLF,,False,Asset Managers
NSIT,"Insight Enterprises, Inc.",NASD,XLK,,False,Electronic Equipment
NSP,"Insperity, Inc.",NYSE,XLY,,False,Furnishings
NSPR,"InspireMD, Inc.",AMEX,XLV,,False,Medical Supplies
NSRCF,Nextsource XLB Inc.,OTCM,XLB,,False,General Mining
NSRGY,Nestle SA,OTCM,XLP,,False,Personal Products
NSRPF,Novo Resources Corp.,OTCM,XLB,,False,Specialty Chemicals
NSS,"NuStar Logistics, LP",NYSE,XLE,,False,Exploration & Production
NSSC,"NAPCO Security Technologies, Inc.",NASD,XLK,,False,Electrical Components
NSTG,"NanoString Technologies, Inc.",NASD,XLV,,False,Biotechnology
NSTS,NSTS Bancorp Inc.,NASD,XLF,,False,Banks
NSYS,Nortech Systems Inc.,NASD,XLK,,False,Computer Hardware
NTAP,NetApp Inc.,NASD,XLK,,True,Computer Services
NTB,Bank of N.T. Butterfield & Son Ltd.,NYSE,XLF,,False,Banks
NTCO,Natura & Co. Holding SA,NYSE,XLP,,False,Personal Products
NTCT,"NetScout Systems, Inc.",NASD,XLK,,False,Telecom Equipment
NTDOY,Nintendo Co. Ltd.,OTCM,XLY,,False,Specialty Retailers
NTES,"NetEase.com, Inc.",NASD,XLC,,False,Fixed Telecommunications
NTGR,"NetGear, Inc.",NASD,XLK,,False,Telecom Equipment
NTIC,Northern Technologies Intl Corp.,NASD,XLB,,False,Specialty Chemicals
NTIP,"Network-1 Technologies, Inc.",AMEX,XLK,,False,Electronic Equipment
NTLA,"Intellia Therapeutics, Inc.",NASD,XLV,,False,Biotechnology
NTNX,"Nutanix, Inc.",NASD,XLK,,False,Software
NTR,Nutrien Ltd.,NYSE,XLB,,False,Steel
NTRA,"Natera, Inc.",NASD,XLV,,False,Medical Supplies
NTRB,Nutriband Inc.,NASD,XLV,,False,Medical Equipment
NTRS,Northern Trust Corp.,NASD,XLF,,True,Asset Managers
NTRSO,Northern Trust Corp,NASD,XLF,,False,Asset Managers
NTST,NetSTREIT Corp.,NYSE,XLRE,,False,Residential REITs
NTTYY,Nippon Telephone & Telegraph,OTCM,XLC,,False,Publishing
NTWK,"NetSol Technologies, Inc.",NASD,XLK,,False,Semiconductors
NTZ,Industrie Natuzzi SPA,NYSE,XLY,,False,Furnishings
NU,Nu Holdings Ltd.,NYSE,XLF,,False,Banks
NUE,Nucor Corp.,NYSE,XLB,,True,Gold Mining
NUGN,NuGene International Inc.,OTCM,XLP,,False,Personal Products
NUGS,Cannabis Strategic Ventures,OTCM,XLE,,False,Exploration & Production
NULGF,NuLegacy Gold Corp.,OTCM,XLB,,False,Nonferrous Metals
NURO,Neurometrix Inc.,NASD,XLV,,False,Health Care Providers
NUS,"Nu Skin Enterprises, Inc.",NYSE,XLP,,False,Food Products
NUTX,Nutex Health Inc.,NASD,XLV,,False,Medical Equipment
NUV,"Nuveen Muni Value Fd, Inc.",NYSE,XLF,,False,Asset Managers
NUVA,"NuVasive, Inc.",NASD,XLV,,False,Medical Equipment
NUVB,Nuvation Bio Inc.,NYSE,XLV,,False,Biotechnology
NUVL,Nuvalent Inc.,NASD,XLV,,False,Pharmaceuticals
NUWE,"Nuwellis, Inc.",NASD,XLV,,False,Medical Equipment
NUZE,Nuzee Inc.,NASD,XLP,,False,Food Products
NVAX,"Novavax, Inc.",NASD,XLV,,False,Biotechnology
NVCR,NovoCure Ltd.,NASD,XLV,,False,Medical Equipment
NVCT,Nuvectis Pharma Inc.,NASD,XLV,,False,Pharmaceuticals
NVDA,NVIDIA Corp.,NASD,XLK,,True,Semiconductors
NVEC,NVE Corp.,NASD,XLK,,False,Computer Services
NVEE,"NV5 Global, Inc.",NASD,XLI,,False,Diversified Industrials
NVEI,Nuvei Corporation,NASD,XLK,,False,Electronic Equipment
NVFY,"Nova Lifestyle, Inc.",NASD,XLY,,False,Home Construction
NVG,Nuveen Enhanced AMT-Free Municipal Credit Opportunities Fund,NYSE,XLF,,False,Life Insurance
NVGS,Navigator Holdings Ltd.,NYSE,XLI,,False,Trucking
NVIV,InVivo Therapeutics Holdings Corp.,NASD,XLV,,False,Biotechnology
NVMI,Nova Measuring Instruments Ltd.,NASD,XLK,,False,Semiconductors
NVNO,enVVeno Medical Corporation,NASD,XLV,,False,Health Care Providers
NVO,Novo Nordisk A S,NYSE,XLV,,False,Pharmaceuticals
NVOS,"Novo Integrated Sciences, Inc.",NASD,XLV,,False,Medical Equipment
NVR,"NVR, Inc.",NYSE,XLY,,True,Durable Household Products
NVRI,Enviri Corporation,NYSE,XLI,,False,Building Materials
NVRO,Nevro Corp.,NYSE,XLV,,False,Medical Supplies
NVS,Novartis A G,NYSE,XLV,,False,Pharmaceuticals
NVST,Envista Holdings Corp.,NYSE,XLV,,False,Medical Equipment
NVT,nVent Electric plc.,NYSE,XLK,,False,Electrical Components
NVTA,Invitae Corp.,NYSE,XLV,,False,Biotechnology
NVTS,Navitas Semiconductor Corporation,NASD,XLK,,False,Software
NVX,Novonix Limited,NASD,XLK,,False,Renewable Energy Equipment
NVZMY,Novozymes A/S,OTCM,XLV,,False,Biotechnology
NWBI,"Northwest Bancshares, Inc.",NASD,XLF,,False,Banks
NWBO,"Northwest Biotherapeutics, Inc.",OTCM,XLV,,False,Biotechnology
NWE,NorthWestern Corp.,NASD,XLU,,False,Gas Distribution
NWFL,Norwood Financial Corp.,NASD,XLF,,False,Banks
NWG,NatWest Group Plc,NYSE,XLF,,False,Banks
NWL,Newell Brands Inc.,NASD,XLY,,False,Broadline Retailers
NWLI,"National Western Life Group, Inc.",NASD,XLF,,False,Asset Managers
NWN,Northwest Natural Gas,NYSE,XLU,,False,Conventional Electricity
NWPX,Northwest Pipe Co.,NASD,XLI,,False,Building Materials
NWS,News Corp.,NASD,XLC,,False,Publishing
NWSA,News Corp.,NASD,XLC,,True,Mobile Telecommunications
NX,Quanex Corp.,NYSE,XLI,,False,Commercial Vehicles
NXE,NexGen Energy Ltd.,NYSE,XLB,,False,Nonferrous Metals
NXGL,Nexgel Inc.,NASD,XLV,,False,Medical Equipment
NXGN,"NextGen Healthcare, Inc.",NASD,XLK,,False,Semiconductors
NXL,Nexalin Technology Inc.,NASD,XLV,,False,Medical Equipment
NXPI,NXP Semiconductor N.V.,NASD,XLK,,True,Software
NXPL,NextPlat Corp.,NASD,XLC,,False,Entertainment
NXRT,"NexPoint Residential Trust, Inc.",NYSE,XLRE,,False,Industrial & Office REITs
NXST,"Nexstar Media Group, Inc.",NASD,XLC,,False,Media Agencies
NXT,Nextracker Inc.,NASD,XLK,,False,Telecom Equipment
NXTC,"NextCure, Inc.",NASD,XLV,,False,Biotechnology
NXTP,"NextPlay Technologies, Inc.",NASD,XLC,,False,Publishing
NXU,Nxu Inc.,NASD,XLI,,False,Building Materials
NYC,New York City REIT Inc.,NYSE,XLRE,,False,Mortgage REITs
NYCB,New York Community Bancorp,NYSE,XLF,,False,Banks
NYMT,New York Mortgage Trust Inc.,NASD,XLRE,,False,Residential REITs
NYMTN,"New York Mortgage Trust, Inc.",NASD,XLRE,,False,Retail REITs
NYMXF,Nymox Pharmaceutical Corp.,OTCM,XLV,,False,Biotechnology
NYT,New York Times Co.,NYSE,XLC,,False,Internet
NZF,Nuveen Enhanced Municipal Credit Opportunities Fund,NYSE,XLF,,False,Asset Managers
O,Realty Income Corp.,NYSE,XLRE,,True,Industrial & Office REITs
OABI,"OmniAb, Inc.",NASD,XLV,,False,Biotechnology
OB,Outbrain Inc.,NASD,XLC,,False,Media Agencies
OBDC,Blue Owl Capital Corporation,NYSE,XLF,,False,Asset Managers
OBE,Obsidian Energy Ltd.,AMEX,XLE,,False,Oil Equipment & Services
OBK,"Origin Bancorp, Inc.",NYSE,XLF,,False,Banks
OBLG,"Oblong, Inc",NASD,XLK,,False,Telecom Equipment
OBNNF,Osisko Mining Inc.,OTCM,XLB,,False,Gold Mining
OBT,"Orange County Bancorp, Inc.",NASD,XLF,,False,Banks
OC,Owens Corning Inc.,NYSE,XLI,,False,Building Materials
OCANF,OceanaGold Corp.,OTCM,XLB,,False,Gold Mining
OCC,Optical Cable Corp.,NASD,XLK,,False,Electrical Components
OCCI,"OFS Credit Co., Inc.",NASD,XLF,,False,Mortgage Finance
OCEA,Ocean Biomedical Inc.,NASD,XLV,,False,Pharmaceuticals
OCFC,OceanFirst Financial Corp.,NASD,XLF,,False,Banks
OCFT,OneConnect Financial Technology Co. Ltd.,NYSE,XLK,,False,Software
OCGN,Ocugen Inc.,NASD,XLV,,False,Biotechnology
OCGSF,Outcrop Gold Corp.,OTCM,XLB,,False,Containers & Packaging
OCN,Ocwen Financial Corp.,NYSE,XLF,,False,Consumer Finance
OCPNY,Olympus Corp.,OTCM,XLV,,False,Medical Supplies
OCSL,Oaktree Specialty Lending Corporation,NASD,XLF,,False,Asset Managers
OCTO,Eightco Holdings Inc.,NASD,XLB,,False,Specialty Chemicals
OCUL,Ocular Therapeutix Inc.,NASD,XLV,,False,Pharmaceuticals
OCUP,"Ocuphire Pharma, Inc.",NASD,XLV,,False,Pharmaceuticals
OCX,OncoCyte Corp.,NASD,XLV,,False,Biotechnology
ODC,Oil Dri Corp. Of America,NYSE,XLB,,False,Gold Mining
ODFL,"Old Dominion Freight Line, Inc.",NASD,XLI,,True,Transportation Services
ODP,The ODP Corporation,NASD,XLY,,False,Specialty Retailers
ODTC,"Odonate Therapeutics, Inc.",OTCM,XLV,,False,Pharmaceuticals
ODV,Osisko Development Corp.,NYSE,XLB,,False,Specialty Chemicals
OEC,Orion Engineered Carbons SA,NYSE,XLB,,False,Containers & Packaging
OESX,Orion Energy Systems Inc.,NASD,XLK,,False,Electrical Components
OFC,"Corporate Office Properties Trust, LP",NYSE,XLRE,,False,Specialty REITs
OFG,"Oriental Fncl Group, Inc.",NYSE,XLF,,False,Banks
OFIX,Orthofix Medical Inc.,NASD,XLV,,False,Medical Equipment
OFLX,Omega Flex Inc,NASD,XLI,,False,Business Support Services
OFS,OFS Capital Corp.,NASD,XLF,,False,Consumer Finance
OGE,OGE Energy Corp.,NYSE,XLU,,False,Gas Distribution
OGEN,"Oragenics, Inc.",AMEX,XLV,,False,Biotechnology
OGI,OrganiGram Holdings Inc.,NASD,XLV,,False,Pharmaceuticals
OGN,Organon & Co.,NYSE,XLV,,False,Pharmaceuticals
OGS,ONE Gas Inc.,NYSE,XLU,,False,Gas Distribution
OHI,"Omega Healthcare Invs, Inc.",NYSE,XLRE,,False,Retail REITs
OI,"Owens Illinois, Inc.",NYSE,XLB,,False,Commodity Chemicals
OIG,"Orbital Infrastructure Group, Inc.",NASD,XLK,,False,Electrical Components
OII,"Oceaneering Intl, Inc.",NYSE,XLE,,False,Oil Equipment & Services
OIS,Oil States Intl,NYSE,XLE,,False,Pipelines
OKE,"Oneok, Inc.",NYSE,XLE,,True,Exploration & Production
OKTA,"Okta, Inc.",NASD,XLK,,False,Software
OKYO,OKYO Pharma Limited,NASD,XLV,,False,Pharmaceuticals
OLB,OLB Group Inc.,NASD,XLK,,False,Software
OLED,Universal Display Corp.,NASD,XLK,,False,Renewable Energy Equipment
OLK,Olink Holding AB,NASD,XLV,,False,Biotechnology
OLLI,Ollie's Bargain Outlet Holdings Inc.,NASD,XLY,,False,Recreational Products
OLMA,Olema Pharmaceuticals Inc.,NASD,XLV,,False,Biotechnology
OLN,Olin Corp.,NYSE,XLB,,False,Gold Mining
OLO,Olo Inc.,NYSE,XLK,,False,Semiconductors
OLP,"One Liberty Properties, Inc.",NYSE,XLRE,,False,Industrial & Office REITs
OLPX,Olaplex Holdings Inc.,NASD,XLY,,False,Specialty Retailers
OM,Outset Medical Inc.,NASD,XLV,,False,Medical Equipment
OMAB,Grupo Aeroportuario Del Centro Norte S.A.B. De C.V.,NASD,XLI,,False,Marine Transportation
OMC,"Omnicom Group, Inc.",NYSE,XLC,,True,Publishing
OMCL,Omnicell Inc.,NASD,XLV,,False,Medical Supplies
OMER,Omeros Corp.,NASD,XLV,,False,Pharmaceuticals
OMEX,"Odyssey Marine Exploration, Inc.",NASD,XLI,,False,Heavy Construction
OMF,"OneMain Holdings, Inc.",NYSE,XLF,,False,Specialty Finance
OMGA,Omega Therapeutics Inc.,NASD,XLV,,False,Biotechnology
OMI,Owens & Minor Inc. Holding Co.,NYSE,XLV,,False,Medical Equipment
OMIC,Singular Genomics Systems Inc.,NASD,XLV,,False,Health Care Providers
ON,ON Semiconductor Corp.,NASD,XLK,,True,Software
ONB,Old National Bancorp,NASD,XLF,,False,Banks
ONCR,Oncorus Inc.,OTCM,XLV,,False,Biotechnology
ONCSQ,OncoSec Medical Inc.,OTCM,XLV,,False,Biotechnology
ONCT,"Oncternal Therapeutics, Inc.",NASD,XLV,,False,Biotechnology
ONCY,"Oncolytics Biotech, Inc.",NASD,XLV,,False,Biotechnology
ONEW,OneWater Marine,NASD,XLY,,False,Recreational Products
ONFO,Onfolio Holdings Inc.,NASD,XLC,,False,Fixed Telecommunications
ONL,Orion Office REIT Inc.,NYSE,XLRE,,False,Real Estate Services
ONON,On Holding AG,NYSE,XLY,,False,Clothing & Accessories
ONPH,Oncology Pharma Inc.,OTCM,XLF,,False,Consumer Finance
ONTF,ON24 Inc.,NYSE,XLK,,False,Semiconductors
ONTO,Onto Innovation Inc,NYSE,XLK,,False,Software
ONTX,"Onconova Therapeutics, Inc.",NASD,XLV,,False,Biotechnology
ONVO,"Organovo Holdings, Inc.",NASD,XLV,,False,Biotechnology
OOMA,"Ooma, Inc.",NYSE,XLC,,False,Publishing
OP,OceanPal Inc.,NASD,XLI,,False,Marine Transportation
OPAL,OPAL Fuels Inc.,NASD,XLU,,False,Conventional Electricity
OPBK,OP Bancorp,NASD,XLF,,False,Banks
OPCH,Option Care Health Inc.,NASD,XLV,,False,Medical Supplies
OPEN,Opendoor Technologies Inc.,NASD,XLRE,,False,Specialty REITs
OPGN,"OpGen, Inc.",NASD,XLV,,False,Biotechnology
OPHC,OptimumBank Holdings Inc.,NASD,XLF,,False,Banks
OPI,Office Properties Income Trust,NASD,XLRE,,False,Mortgage REITs
OPK,Opko Health Inc.,NASD,XLV,,False,Biotechnology
OPOF,Old Point Financial Corp.,NASD,XLF,,False,Banks
OPRA,Opera Ltd.,NASD,XLK,,False,Software
OPRT,Oportun Financial Corp.,NASD,XLF,,False,Specialty Finance
OPRX,OptimizeRx Corp.,NASD,XLC,,False,Fixed Telecommunications
OPT,Opthea Limited,NASD,XLV,,False,Biotechnology
OPTN,"OptiNose, Inc.",NASD,XLV,,False,Pharmaceuticals
OPTT,Ocean Power Technologies Inc.,AMEX,XLK,,False,Electronic Equipment
OPXS,"Optex Systems Holdings, Inc.",NASD,XLF,,False,Investment Services
OPY,Oppenheimer Holdings Inc.,NYSE,XLF,,False,Property-Casualty Insurance
OR,Osisko Gold Royalties Ltd.,NYSE,XLB,,False,Gold Mining
ORA,Ormat Technologies Inc.,NYSE,XLU,,False,Conventional Electricity
ORAN,Orange,NYSE,XLC,,False,Media Agencies
ORC,"Orchid Island Capital, Inc.",NYSE,XLRE,,False,Real Estate Development
ORCL,Oracle Corp.,NYSE,XLK,,True,Software
OREAF,Orea Mining Corp,OTCM,XLB,,False,Nonferrous Metals
ORGO,Organogenesis Holdings Inc.,NASD,XLV,,False,Medical Equipment
ORGS,Orgenesis Inc.,NASD,XLV,,False,Biotechnology
ORI,Old Republic Intl Corp.,NYSE,XLF,,False,Investment Services
ORIC,ORIC Pharmaceuticals Inc.,NASD,XLV,,False,Biotechnology
ORLY,"O'Reilly Automotive, Inc.",NASD,XLY,,True,Specialty Retailers
ORMP,"Oramed Pharmaceuticals, Inc.",NASD,XLV,,False,Pharmaceuticals
ORN,"Orion Group Holdings, Inc.",NYSE,XLI,,False,Commercial Vehicles
OROCF,Orocobre Ltd.,OTCM,XLB,,False,Gold Mining
ORRF,Orrstown Financial Services Inc.,NASD,XLF,,False,Banks
ORTX,Orchard Rx Ltd.,NASD,XLV,,False,Pharmaceuticals
ORZCF,Orezone Gold Corp.,OTCM,XLB,,False,Gold Mining
OSA,ProSomnus Inc.,NASD,XLV,,False,Health Care Providers
OSBC,"Old Second Bancorp, Inc.",NASD,XLF,,False,Banks
OSCR,Oscar Health Inc.,NYSE,XLV,,False,Medical Equipment
OSG,"Overseas Shipholding Group, Inc.",NYSE,XLI,,False,Transportation Services
OSIS,"OSI Systems, Inc.",NASD,XLK,,False,Computer Hardware
OSK,Oshkosh Corp.,NYSE,XLI,,False,Industrial Machinery
OSPN,OneSpan Inc.,NASD,XLK,,False,Software
OSS,One Stop Systems Inc.,NASD,XLK,,False,Electrical Components
